20170615 000000;1.274720;1.274770;1.274720;1.274770;0
20170615 000100;1.274720;1.274820;1.274720;1.274820;0
20170615 000200;1.274730;1.274770;1.274720;1.274740;0
20170615 000300;1.274730;1.274730;1.274730;1.274730;0
20170615 000400;1.274720;1.274720;1.274720;1.274720;0
20170615 000500;1.274740;1.274780;1.274730;1.274730;0
20170615 000600;1.274770;1.274920;1.274730;1.274920;0
20170615 000700;1.274920;1.275010;1.274740;1.274740;0
20170615 000800;1.274740;1.274750;1.274700;1.274740;0
20170615 000900;1.274790;1.274940;1.274790;1.274800;0
20170615 001000;1.274810;1.274890;1.274710;1.274710;0
20170615 001100;1.274710;1.274710;1.274590;1.274590;0
20170615 001200;1.274590;1.274590;1.274490;1.274560;0
20170615 001300;1.274560;1.274560;1.274510;1.274510;0
20170615 001400;1.274470;1.274560;1.274470;1.274510;0
20170615 001500;1.274560;1.274590;1.274480;1.274560;0
20170615 001600;1.274520;1.274560;1.274500;1.274560;0
20170615 001700;1.274560;1.274560;1.274560;1.274560;0
20170615 001800;1.274500;1.274520;1.274500;1.274510;0
20170615 001900;1.274500;1.274660;1.274480;1.274610;0
20170615 002000;1.274620;1.274660;1.274610;1.274610;0
20170615 002100;1.274620;1.274640;1.274610;1.274620;0
20170615 002200;1.274630;1.274650;1.274610;1.274630;0
20170615 002300;1.274620;1.274640;1.274590;1.274600;0
20170615 002400;1.274620;1.274650;1.274510;1.274540;0
20170615 002500;1.274560;1.274610;1.274560;1.274560;0
20170615 002600;1.274550;1.274630;1.274550;1.274620;0
20170615 002700;1.274610;1.274670;1.274580;1.274610;0
20170615 002800;1.274620;1.274630;1.274590;1.274590;0
20170615 002900;1.274600;1.274740;1.274590;1.274740;0
20170615 003000;1.274720;1.274740;1.274700;1.274710;0
20170615 003100;1.274720;1.274720;1.274700;1.274700;0
20170615 003200;1.274680;1.274710;1.274610;1.274710;0
20170615 003300;1.274710;1.274760;1.274520;1.274610;0
20170615 003400;1.274610;1.274610;1.274560;1.274560;0
20170615 003500;1.274570;1.274610;1.274560;1.274610;0
20170615 003600;1.274620;1.274660;1.274610;1.274610;0
20170615 003700;1.274600;1.274640;1.274590;1.274630;0
20170615 003800;1.274620;1.274670;1.274620;1.274620;0
20170615 003900;1.274600;1.274600;1.274590;1.274590;0
20170615 004000;1.274580;1.274670;1.274580;1.274620;0
20170615 004100;1.274610;1.274610;1.274610;1.274610;0
20170615 004200;1.274620;1.274670;1.274580;1.274620;0
20170615 004300;1.274670;1.274670;1.274620;1.274640;0
20170615 004400;1.274670;1.274670;1.274630;1.274640;0
20170615 004500;1.274640;1.274660;1.274620;1.274620;0
20170615 004600;1.274630;1.274640;1.274610;1.274610;0
20170615 004700;1.274610;1.274710;1.274610;1.274640;0
20170615 004800;1.274630;1.274710;1.274630;1.274710;0
20170615 004900;1.274660;1.274710;1.274640;1.274710;0
20170615 005000;1.274710;1.274800;1.274710;1.274800;0
20170615 005100;1.274750;1.274850;1.274750;1.274850;0
20170615 005200;1.274860;1.274860;1.274810;1.274810;0
20170615 005300;1.274770;1.274810;1.274760;1.274760;0
20170615 005400;1.274700;1.274710;1.274700;1.274710;0
20170615 005500;1.274710;1.274710;1.274690;1.274700;0
20170615 005600;1.274710;1.274760;1.274610;1.274610;0
20170615 005700;1.274580;1.274580;1.274580;1.274580;0
20170615 005800;1.274580;1.274660;1.274580;1.274610;0
20170615 005900;1.274590;1.274660;1.274590;1.274660;0
20170615 010000;1.274660;1.274660;1.274610;1.274620;0
20170615 010100;1.274620;1.274630;1.274620;1.274630;0
20170615 010200;1.274620;1.274620;1.274610;1.274610;0
20170615 010300;1.274610;1.274760;1.274610;1.274760;0
20170615 010400;1.274760;1.274760;1.274710;1.274710;0
20170615 010500;1.274720;1.274860;1.274710;1.274860;0
20170615 010600;1.274860;1.274860;1.274810;1.274850;0
20170615 010700;1.274830;1.274830;1.274830;1.274830;0
20170615 010800;1.274850;1.274860;1.274840;1.274850;0
20170615 010900;1.274850;1.274870;1.274850;1.274860;0
20170615 011000;1.274860;1.274880;1.274860;1.274880;0
20170615 011100;1.274880;1.274900;1.274810;1.274900;0
20170615 011200;1.274910;1.274910;1.274840;1.274840;0
20170615 011300;1.274840;1.274840;1.274810;1.274810;0
20170615 011400;1.274790;1.274790;1.274760;1.274760;0
20170615 011500;1.274740;1.274740;1.274710;1.274710;0
20170615 011600;1.274760;1.274760;1.274760;1.274760;0
20170615 011700;1.274750;1.274750;1.274740;1.274740;0
20170615 011800;1.274750;1.274750;1.274730;1.274740;0
20170615 011900;1.274740;1.274740;1.274710;1.274710;0
20170615 012000;1.274720;1.274740;1.274610;1.274620;0
20170615 012100;1.274610;1.274630;1.274570;1.274580;0
20170615 012200;1.274570;1.274600;1.274530;1.274530;0
20170615 012300;1.274540;1.274560;1.274510;1.274560;0
20170615 012400;1.274560;1.274560;1.274520;1.274520;0
20170615 012500;1.274530;1.274530;1.274520;1.274530;0
20170615 012600;1.274550;1.274660;1.274530;1.274660;0
20170615 012700;1.274710;1.274720;1.274670;1.274680;0
20170615 012800;1.274660;1.274660;1.274610;1.274610;0
20170615 012900;1.274570;1.274580;1.274570;1.274570;0
20170615 013000;1.274570;1.274590;1.274560;1.274590;0
20170615 013100;1.274570;1.274660;1.274560;1.274660;0
20170615 013200;1.274660;1.274660;1.274610;1.274630;0
20170615 013300;1.274610;1.274630;1.274560;1.274560;0
20170615 013400;1.274560;1.274560;1.274460;1.274460;0
20170615 013500;1.274460;1.274460;1.274370;1.274380;0
20170615 013600;1.274380;1.274410;1.274380;1.274380;0
20170615 013700;1.274370;1.274410;1.274370;1.274390;0
20170615 013800;1.274400;1.274540;1.274380;1.274490;0
20170615 013900;1.274590;1.274650;1.274530;1.274600;0
20170615 014000;1.274700;1.274730;1.274690;1.274730;0
20170615 014100;1.274750;1.274750;1.274710;1.274710;0
20170615 014200;1.274690;1.274800;1.274680;1.274760;0
20170615 014300;1.274780;1.274800;1.274750;1.274760;0
20170615 014400;1.274750;1.274800;1.274750;1.274800;0
20170615 014500;1.274800;1.274800;1.274740;1.274800;0
20170615 014600;1.274800;1.274810;1.274790;1.274790;0
20170615 014700;1.274790;1.274790;1.274710;1.274710;0
20170615 014800;1.274720;1.274740;1.274710;1.274740;0
20170615 014900;1.274750;1.274810;1.274750;1.274780;0
20170615 015000;1.274790;1.274790;1.274770;1.274780;0
20170615 015100;1.274780;1.274780;1.274670;1.274680;0
20170615 015200;1.274660;1.274710;1.274650;1.274650;0
20170615 015300;1.274630;1.274650;1.274620;1.274620;0
20170615 015400;1.274640;1.274650;1.274620;1.274620;0
20170615 015500;1.274620;1.274620;1.274480;1.274520;0
20170615 015600;1.274530;1.274530;1.274490;1.274500;0
20170615 015700;1.274490;1.274610;1.274480;1.274600;0
20170615 015800;1.274580;1.274620;1.274530;1.274530;0
20170615 015900;1.274510;1.274520;1.274460;1.274470;0
20170615 020000;1.274470;1.274490;1.274420;1.274490;0
20170615 020100;1.274470;1.274500;1.274270;1.274380;0
20170615 020200;1.274380;1.274400;1.274220;1.274250;0
20170615 020300;1.274270;1.274310;1.274180;1.274180;0
20170615 020400;1.274130;1.274530;1.274130;1.274470;0
20170615 020500;1.274470;1.274510;1.274430;1.274440;0
20170615 020600;1.274440;1.274540;1.274200;1.274220;0
20170615 020700;1.274200;1.274260;1.273900;1.274070;0
20170615 020800;1.274050;1.274130;1.273830;1.273830;0
20170615 020900;1.273830;1.273950;1.273680;1.273950;0
20170615 021000;1.273950;1.273960;1.273710;1.273710;0
20170615 021100;1.273750;1.273760;1.273540;1.273640;0
20170615 021200;1.273670;1.273760;1.273570;1.273660;0
20170615 021300;1.273640;1.273640;1.273520;1.273560;0
20170615 021400;1.273580;1.273600;1.273460;1.273530;0
20170615 021500;1.273540;1.273580;1.273430;1.273440;0
20170615 021600;1.273480;1.273550;1.273110;1.273510;0
20170615 021700;1.273530;1.273530;1.273130;1.273370;0
20170615 021800;1.273400;1.273490;1.273330;1.273450;0
20170615 021900;1.273430;1.273430;1.273110;1.273220;0
20170615 022000;1.273210;1.273320;1.273060;1.273060;0
20170615 022100;1.273060;1.273410;1.273010;1.273180;0
20170615 022200;1.273200;1.273370;1.273200;1.273330;0
20170615 022300;1.273330;1.273380;1.273300;1.273320;0
20170615 022400;1.273300;1.273430;1.273260;1.273430;0
20170615 022500;1.273390;1.273410;1.273310;1.273400;0
20170615 022600;1.273420;1.273530;1.273410;1.273530;0
20170615 022700;1.273540;1.273720;1.273530;1.273640;0
20170615 022800;1.273660;1.273730;1.273630;1.273640;0
20170615 022900;1.273650;1.273650;1.273600;1.273630;0
20170615 023000;1.273640;1.273780;1.273590;1.273710;0
20170615 023100;1.273740;1.273950;1.273720;1.273950;0
20170615 023200;1.273990;1.274120;1.273880;1.274010;0
20170615 023300;1.274000;1.274030;1.273920;1.274030;0
20170615 023400;1.274040;1.274160;1.273970;1.274040;0
20170615 023500;1.274020;1.274470;1.274000;1.274430;0
20170615 023600;1.274430;1.274560;1.274430;1.274510;0
20170615 023700;1.274530;1.274760;1.274510;1.274710;0
20170615 023800;1.274740;1.274850;1.274690;1.274850;0
20170615 023900;1.274830;1.274950;1.274720;1.274900;0
20170615 024000;1.274900;1.275010;1.274840;1.274910;0
20170615 024100;1.274930;1.274930;1.274790;1.274840;0
20170615 024200;1.274850;1.274850;1.274600;1.274620;0
20170615 024300;1.274640;1.274750;1.274640;1.274640;0
20170615 024400;1.274620;1.274660;1.274540;1.274640;0
20170615 024500;1.274650;1.274860;1.274620;1.274850;0
20170615 024600;1.274850;1.274910;1.274610;1.274640;0
20170615 024700;1.274640;1.274720;1.274640;1.274710;0
20170615 024800;1.274720;1.274720;1.274460;1.274520;0
20170615 024900;1.274550;1.274590;1.274510;1.274520;0
20170615 025000;1.274520;1.274580;1.274490;1.274510;0
20170615 025100;1.274500;1.274530;1.274480;1.274510;0
20170615 025200;1.274510;1.274510;1.274390;1.274410;0
20170615 025300;1.274400;1.274500;1.274100;1.274100;0
20170615 025400;1.274110;1.274200;1.274060;1.274110;0
20170615 025500;1.274100;1.274120;1.273870;1.273900;0
