20170607 000000;1.289990;1.290020;1.289980;1.289990;0
20170607 000100;1.289980;1.289990;1.289980;1.289990;0
20170607 000200;1.289990;1.290000;1.289970;1.289980;0
20170607 000300;1.289990;1.289990;1.289960;1.289960;0
20170607 000400;1.289960;1.289970;1.289900;1.289930;0
20170607 000500;1.289910;1.289920;1.289870;1.289870;0
20170607 000600;1.289880;1.289890;1.289860;1.289860;0
20170607 000700;1.289870;1.289880;1.289850;1.289860;0
20170607 000800;1.289870;1.289870;1.289820;1.289870;0
20170607 000900;1.289910;1.289940;1.289910;1.289940;0
20170607 001000;1.289930;1.289960;1.289880;1.289900;0
20170607 001100;1.289890;1.289910;1.289850;1.289850;0
20170607 001200;1.289870;1.289950;1.289850;1.289850;0
20170607 001300;1.289840;1.289870;1.289810;1.289820;0
20170607 001400;1.289850;1.289880;1.289710;1.289760;0
20170607 001500;1.289770;1.289850;1.289710;1.289760;0
20170607 001600;1.289790;1.289960;1.289770;1.289810;0
20170607 001700;1.289820;1.289850;1.289670;1.289710;0
20170607 001800;1.289720;1.289770;1.289660;1.289720;0
20170607 001900;1.289710;1.289760;1.289700;1.289760;0
20170607 002000;1.289720;1.289830;1.289710;1.289770;0
20170607 002100;1.289760;1.289790;1.289720;1.289790;0
20170607 002200;1.289790;1.289790;1.289750;1.289750;0
20170607 002300;1.289740;1.289740;1.289740;1.289740;0
20170607 002400;1.289730;1.289840;1.289720;1.289790;0
20170607 002500;1.289790;1.289840;1.289740;1.289790;0
20170607 002600;1.289790;1.289790;1.289740;1.289770;0
20170607 002700;1.289760;1.289860;1.289730;1.289840;0
20170607 002800;1.289840;1.289860;1.289790;1.289840;0
20170607 002900;1.289850;1.289850;1.289740;1.289750;0
20170607 003000;1.289760;1.289890;1.289760;1.289790;0
20170607 003100;1.289790;1.289860;1.289740;1.289790;0
20170607 003200;1.289790;1.289790;1.289690;1.289750;0
20170607 003300;1.289760;1.289850;1.289740;1.289740;0
20170607 003400;1.289740;1.290030;1.289740;1.289970;0
20170607 003500;1.289970;1.289990;1.289880;1.289990;0
20170607 003600;1.289990;1.290020;1.289940;1.289990;0
20170607 003700;1.290000;1.290000;1.289970;1.289980;0
20170607 003800;1.289990;1.290070;1.289990;1.290040;0
20170607 003900;1.290030;1.290110;1.290010;1.290100;0
20170607 004000;1.290090;1.290090;1.290040;1.290040;0
20170607 004100;1.290000;1.290000;1.289990;1.289990;0
20170607 004200;1.289980;1.289980;1.289930;1.289930;0
20170607 004300;1.289940;1.289950;1.289930;1.289930;0
20170607 004400;1.289930;1.290010;1.289930;1.289990;0
20170607 004500;1.290010;1.290040;1.290010;1.290020;0
20170607 004600;1.290020;1.290040;1.290000;1.290000;0
20170607 004700;1.289990;1.290010;1.289980;1.289980;0
20170607 004800;1.289970;1.290060;1.289970;1.290010;0
20170607 004900;1.289970;1.289990;1.289950;1.289990;0
20170607 005000;1.289980;1.290010;1.289970;1.289980;0
20170607 005100;1.290010;1.290010;1.289980;1.290010;0
20170607 005200;1.290000;1.290000;1.289900;1.289910;0
20170607 005300;1.289900;1.289900;1.289840;1.289840;0
20170607 005400;1.289850;1.289850;1.289800;1.289800;0
20170607 005500;1.289800;1.289820;1.289790;1.289800;0
20170607 005600;1.289790;1.289830;1.289750;1.289810;0
20170607 005700;1.289760;1.289810;1.289660;1.289660;0
20170607 005800;1.289670;1.289780;1.289660;1.289780;0
20170607 005900;1.289810;1.289810;1.289770;1.289790;0
20170607 010000;1.289780;1.290010;1.289770;1.290010;0
20170607 010100;1.289960;1.290010;1.289960;1.290010;0
20170607 010200;1.289960;1.289960;1.289960;1.289960;0
20170607 010300;1.289960;1.289970;1.289960;1.289960;0
20170607 010400;1.289960;1.289960;1.289950;1.289960;0
20170607 010500;1.289970;1.289990;1.289950;1.289980;0
20170607 010600;1.289980;1.290050;1.289960;1.289980;0
20170607 010700;1.290040;1.290080;1.290040;1.290080;0
20170607 010800;1.290080;1.290120;1.290080;1.290110;0
20170607 010900;1.290110;1.290170;1.290070;1.290150;0
20170607 011000;1.290160;1.290160;1.290070;1.290150;0
20170607 011100;1.290160;1.290160;1.290060;1.290060;0
20170607 011200;1.290080;1.290080;1.290080;1.290080;0
20170607 011300;1.290100;1.290250;1.290100;1.290250;0
20170607 011400;1.290250;1.290350;1.290250;1.290350;0
20170607 011500;1.290350;1.290350;1.290300;1.290300;0
20170607 011600;1.290300;1.290300;1.290200;1.290220;0
20170607 011700;1.290240;1.290270;1.290240;1.290270;0
20170607 011800;1.290350;1.290630;1.290310;1.290580;0
20170607 011900;1.290580;1.290630;1.290580;1.290630;0
20170607 012000;1.290610;1.290800;1.290610;1.290800;0
20170607 012100;1.290770;1.290770;1.290700;1.290700;0
20170607 012200;1.290710;1.290730;1.290700;1.290730;0
20170607 012300;1.290680;1.290730;1.290630;1.290630;0
20170607 012400;1.290630;1.290630;1.290580;1.290630;0
20170607 012500;1.290640;1.290640;1.290640;1.290640;0
20170607 012600;1.290590;1.290690;1.290590;1.290690;0
20170607 012700;1.290690;1.290690;1.290680;1.290680;0
20170607 012800;1.290670;1.290690;1.290670;1.290680;0
20170607 012900;1.290690;1.290690;1.290650;1.290650;0
20170607 013000;1.290670;1.290690;1.290670;1.290680;0
20170607 013100;1.290680;1.290730;1.290670;1.290710;0
20170607 013200;1.290700;1.290700;1.290700;1.290700;0
20170607 013300;1.290680;1.290720;1.290670;1.290700;0
20170607 013400;1.290680;1.290700;1.290680;1.290680;0
20170607 013500;1.290660;1.290690;1.290640;1.290690;0
20170607 013600;1.290690;1.290690;1.290690;1.290690;0
20170607 013700;1.290680;1.290710;1.290670;1.290670;0
20170607 013800;1.290670;1.290700;1.290560;1.290620;0
20170607 013900;1.290620;1.290710;1.290620;1.290660;0
20170607 014000;1.290680;1.290680;1.290660;1.290670;0
20170607 014100;1.290690;1.290690;1.290670;1.290670;0
20170607 014200;1.290680;1.290750;1.290680;1.290690;0
20170607 014300;1.290690;1.290690;1.290670;1.290670;0
20170607 014400;1.290670;1.290710;1.290660;1.290680;0
20170607 014500;1.290660;1.290670;1.290660;1.290660;0
20170607 014600;1.290680;1.290680;1.290630;1.290650;0
20170607 014700;1.290640;1.290680;1.290630;1.290680;0
20170607 014800;1.290670;1.290690;1.290630;1.290630;0
20170607 014900;1.290620;1.290620;1.290590;1.290590;0
20170607 015000;1.290600;1.290680;1.290590;1.290680;0
20170607 015100;1.290660;1.290680;1.290660;1.290670;0
20170607 015200;1.290690;1.290770;1.290690;1.290760;0
20170607 015300;1.290760;1.290760;1.290710;1.290740;0
20170607 015400;1.290710;1.290810;1.290700;1.290710;0
20170607 015500;1.290710;1.290950;1.290710;1.290950;0
20170607 015600;1.290940;1.290960;1.290820;1.290910;0
20170607 015700;1.290920;1.291160;1.290920;1.291090;0
20170607 015800;1.291090;1.291190;1.290960;1.291180;0
20170607 015900;1.291180;1.291220;1.291110;1.291220;0
20170607 020000;1.291210;1.291210;1.291050;1.291120;0
20170607 020100;1.291130;1.291160;1.291120;1.291130;0
20170607 020200;1.291110;1.291110;1.291000;1.291000;0
20170607 020300;1.291020;1.291230;1.290990;1.291160;0
20170607 020400;1.291160;1.291160;1.290960;1.290980;0
20170607 020500;1.291000;1.291050;1.290970;1.290990;0
20170607 020600;1.291010;1.291030;1.290740;1.290760;0
20170607 020700;1.290760;1.290900;1.290760;1.290770;0
20170607 020800;1.290790;1.290830;1.290740;1.290740;0
20170607 020900;1.290750;1.290870;1.290740;1.290800;0
20170607 021000;1.290790;1.290860;1.290760;1.290840;0
20170607 021100;1.290820;1.290840;1.290760;1.290780;0
20170607 021200;1.290800;1.290850;1.290770;1.290800;0
20170607 021300;1.290810;1.290860;1.290810;1.290830;0
20170607 021400;1.290840;1.290860;1.290730;1.290750;0
20170607 021500;1.290770;1.291050;1.290770;1.290970;0
20170607 021600;1.290970;1.290980;1.290910;1.290910;0
20170607 021700;1.290930;1.290940;1.290740;1.290910;0
20170607 021800;1.290920;1.290930;1.290830;1.290920;0
20170607 021900;1.290920;1.290940;1.290710;1.290770;0
20170607 022000;1.290750;1.290850;1.290730;1.290780;0
20170607 022100;1.290790;1.290830;1.290760;1.290790;0
20170607 022200;1.290770;1.290770;1.290710;1.290750;0
20170607 022300;1.290750;1.290780;1.290740;1.290760;0
20170607 022400;1.290770;1.290790;1.290690;1.290760;0
20170607 022500;1.290770;1.290790;1.290750;1.290760;0
20170607 022600;1.290760;1.290770;1.290690;1.290700;0
20170607 022700;1.290690;1.290690;1.290500;1.290500;0
20170607 022800;1.290550;1.290700;1.290550;1.290700;0
20170607 022900;1.290700;1.290700;1.290630;1.290630;0
20170607 023000;1.290630;1.290770;1.290630;1.290690;0
20170607 023100;1.290760;1.290990;1.290760;1.290990;0
20170607 023200;1.290990;1.291110;1.290980;1.291100;0
20170607 023300;1.291160;1.291300;1.291080;1.291270;0
20170607 023400;1.291260;1.291300;1.291210;1.291300;0
20170607 023500;1.291300;1.291930;1.291250;1.291640;0
20170607 023600;1.291620;1.291800;1.291600;1.291700;0
20170607 023700;1.291720;1.291730;1.291430;1.291440;0
20170607 023800;1.291430;1.291430;1.290930;1.290950;0
20170607 023900;1.291020;1.291070;1.290950;1.290960;0
20170607 024000;1.290970;1.291220;1.290950;1.291120;0
20170607 024100;1.291100;1.291120;1.290880;1.290890;0
20170607 024200;1.290860;1.290860;1.290650;1.290810;0
20170607 024300;1.290820;1.290970;1.290780;1.290940;0
20170607 024400;1.290940;1.291030;1.290820;1.290820;0
20170607 024500;1.290840;1.290890;1.290780;1.290890;0
20170607 024600;1.290890;1.290950;1.290740;1.290920;0
20170607 024700;1.290940;1.290960;1.290910;1.290910;0
20170607 024800;1.290920;1.290940;1.290670;1.290680;0
20170607 024900;1.290700;1.290700;1.290590;1.290680;0
20170607 025000;1.290670;1.290730;1.290650;1.290670;0
20170607 025100;1.290670;1.290680;1.290580;1.290670;0
20170607 025200;1.290660;1.290700;1.290660;1.290670;0
20170607 025300;1.290690;1.290830;1.290560;1.290690;0
20170607 025400;1.290700;1.290910;1.290590;1.290770;0
20170607 025500;1.290780;1.290890;1.290670;1.290860;0
20170607 025600;1.290860;1.290860;1.290690;1.290720;0
20170607 025700;1.290700;1.290700;1.290580;1.290680;0
20170607 025800;1.290660;1.290760;1.290620;1.290620;0
