20170605 000000;1.286620;1.286620;1.286570;1.286570;0
20170605 000100;1.286620;1.286620;1.286560;1.286560;0
20170605 000200;1.286560;1.286660;1.286560;1.286560;0
20170605 000300;1.286560;1.286560;1.286500;1.286500;0
20170605 000400;1.286560;1.286610;1.286560;1.286610;0
20170605 000500;1.286620;1.286710;1.286590;1.286710;0
20170605 000600;1.286720;1.286740;1.286710;1.286710;0
20170605 000700;1.286720;1.286770;1.286700;1.286770;0
20170605 000800;1.286740;1.286750;1.286740;1.286750;0
20170605 000900;1.286740;1.286760;1.286720;1.286730;0
20170605 001000;1.286720;1.286770;1.286720;1.286770;0
20170605 001100;1.286770;1.286860;1.286760;1.286760;0
20170605 001200;1.286690;1.286690;1.286560;1.286600;0
20170605 001300;1.286600;1.286640;1.286600;1.286610;0
20170605 001400;1.286620;1.286740;1.286620;1.286720;0
20170605 001500;1.286740;1.286750;1.286700;1.286730;0
20170605 001600;1.286750;1.286780;1.286740;1.286760;0
20170605 001700;1.286750;1.286760;1.286730;1.286740;0
20170605 001800;1.286750;1.286760;1.286730;1.286760;0
20170605 001900;1.286740;1.286770;1.286730;1.286760;0
20170605 002000;1.286780;1.286860;1.286710;1.286720;0
20170605 002100;1.286740;1.286750;1.286720;1.286750;0
20170605 002200;1.286720;1.286750;1.286650;1.286730;0
20170605 002300;1.286720;1.286810;1.286610;1.286610;0
20170605 002400;1.286630;1.286630;1.286590;1.286600;0
20170605 002500;1.286610;1.286620;1.286600;1.286620;0
20170605 002600;1.286640;1.286680;1.286640;1.286670;0
20170605 002700;1.286680;1.286740;1.286670;1.286740;0
20170605 002800;1.286730;1.286790;1.286680;1.286680;0
20170605 002900;1.286700;1.286710;1.286660;1.286710;0
20170605 003000;1.286710;1.286710;1.286660;1.286660;0
20170605 003100;1.286660;1.286710;1.286660;1.286710;0
20170605 003200;1.286710;1.286710;1.286640;1.286640;0
20170605 003300;1.286640;1.286710;1.286570;1.286570;0
20170605 003400;1.286530;1.286550;1.286500;1.286500;0
20170605 003500;1.286500;1.286510;1.286460;1.286500;0
20170605 003600;1.286460;1.286460;1.286460;1.286460;0
20170605 003700;1.286450;1.286480;1.286410;1.286410;0
20170605 003800;1.286420;1.286520;1.286410;1.286490;0
20170605 003900;1.286470;1.286480;1.286430;1.286470;0
20170605 004000;1.286450;1.286530;1.286450;1.286530;0
20170605 004100;1.286550;1.286640;1.286550;1.286640;0
20170605 004200;1.286680;1.286780;1.286680;1.286760;0
20170605 004300;1.286780;1.286820;1.286760;1.286800;0
20170605 004400;1.286820;1.286840;1.286800;1.286820;0
